"","permit","fishery","red","king","coho","pink","chum","flounder","mailing","status","city"
"8567",82968,"KENAI",4,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8568",82969,"KASILOF DIPNET",8,0,0,0,0,0,2,"HARVEST REPORTED","WASILLA"
"8569",82970,"KENAI",54,0,0,0,0,0,1,"HARVEST REPORTED","PALMER"
"8570",82971,"KASILOF DIPNET",11,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8571",82972,"KENAI",29,0,0,0,0,0,2,"HARVEST REPORTED","SUTTON"
"8572",82977,"KASILOF DIPNET",6,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"8573",82977,"KENAI",1,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"8574",82978,"KASILOF DIPNET",11,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8575",82980,"KASILOF DIPNET",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8576",82981,"KASILOF DIPNET",20,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"8577",82984,"KASILOF DIPNET",16,0,0,0,0,1,0,"HARVEST REPORTED","ANCHORAGE"
"8578",82985,"KENAI",29,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8579",82986,"KASILOF DIPNET",6,0,0,0,0,1,0,"HARVEST REPORTED","ANCHORAGE"
"8580",82987,"KASILOF DIPNET",7,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"8581",82988,"KASILOF DIPNET",8,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8582",82990,"KASILOF DIPNET",4,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"8583",82990,"KENAI",3,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"8584",82993,"KASILOF DIPNET",13,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"8585",82995,"KENAI",22,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"8586",82996,"KASILOF DIPNET",18,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8587",82997,"KASILOF DIPNET",6,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8588",82999,"KASILOF DIPNET",65,0,0,0,0,0,0,"HARVEST REPORTED","SOLDOTNA"
"8589",83001,"KASILOF DIPNET",22,0,2,1,0,0,0,"HARVEST REPORTED","KASILOF"
"8590",83002,"KENAI",25,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8591",83003,"KASILOF DIPNET",1,0,0,0,0,0,0,"HARVEST REPORTED","SOLDOTNA"
"8592",83003,"KENAI",2,0,0,0,0,0,0,"HARVEST REPORTED","SOLDOTNA"
"8593",83004,"KENAI",24,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"8594",83005,"KENAI",33,0,0,0,0,0,0,"HARVEST REPORTED","NORTH POLE"
"8595",83006,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"8596",83007,"KENAI",2,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8597",83008,"FISH CREEK",9,0,2,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8598",83008,"KENAI",23,0,0,4,0,0,0,"HARVEST REPORTED","WASILLA"
"8599",83010,"KASILOF DIPNET",9,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8600",83011,"FISH CREEK",14,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8601",83011,"KENAI",8,0,0,1,0,0,0,"HARVEST REPORTED","WASILLA"
"8602",83012,"KASILOF DIPNET",75,0,0,0,0,0,0,"HARVEST REPORTED","GIRDWOOD"
"8603",83014,"KASILOF DIPNET",1,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8604",83015,"KASILOF DIPNET",10,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"8605",83015,"KENAI",1,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"8606",83016,"KENAI",24,0,0,1,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"8607",83018,"KENAI",11,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"8608",83020,"KENAI",9,0,0,0,0,4,0,"HARVEST REPORTED","NORTH POLE"
"8609",83021,"KASILOF DIPNET",1,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8610",83022,"KENAI",15,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8611",83029,"KASILOF DIPNET",19,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"8612",83030,"KENAI",31,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8613",83031,"KENAI",17,0,0,0,0,0,0,"HARVEST REPORTED","SOLDOTNA"
"8614",83032,"KENAI",5,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8615",83033,"KENAI",30,0,0,0,0,0,0,"HARVEST REPORTED","FORT CAMPBELL"
"8616",83034,"KASILOF DIPNET",12,0,0,0,0,0,2,"HARVEST REPORTED","HOMER"
"8617",83035,"FISH CREEK",25,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8618",83036,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8619",83037,"KASILOF DIPNET",15,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8620",83038,"KASILOF DIPNET",45,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8621",83041,"KENAI",49,0,0,2,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8622",83042,"KENAI",4,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8623",83043,"KENAI",33,0,0,2,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8624",83046,"KENAI",18,0,0,0,0,1,0,"HARVEST REPORTED","HEALY"
"8625",83047,"KASILOF DIPNET",5,0,0,0,0,1,0,"HARVEST REPORTED","ANCHORAGE"
"8626",83050,"KENAI",16,0,0,1,0,0,0,"HARVEST REPORTED","JBER"
"8627",83051,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8628",83052,"KASILOF DIPNET",30,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8629",83053,"KENAI",12,0,0,0,0,1,0,"HARVEST REPORTED","ANCHORAGE"
"8630",83055,"KASILOF DIPNET",10,0,0,2,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8631",83055,"KENAI",35,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8632",83057,"FISH CREEK",10,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8633",83057,"KASILOF DIPNET",10,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8634",83058,"FISH CREEK",3,0,1,0,0,0,1,"HARVEST REPORTED","PALMER"
"8635",83058,"KENAI",39,0,0,0,0,9,1,"HARVEST REPORTED","PALMER"
"8636",83059,"KENAI",15,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8637",83060,"KASILOF DIPNET",44,0,0,2,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8638",83061,"KENAI",3,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8639",83062,"KENAI",14,0,0,1,0,0,0,"HARVEST REPORTED","SPRINGFIELD"
"8640",83063,"KASILOF DIPNET",37,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8641",83064,"KENAI",1,0,0,0,0,1,0,"HARVEST REPORTED","PALMER"
"8642",83065,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"8643",83066,"KENAI",27,0,0,3,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8644",83068,"KASILOF DIPNET",6,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"8645",83068,"KENAI",6,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"8646",83069,"KENAI",9,0,0,0,0,0,0,"HARVEST REPORTED","SEWARD"
"8647",83070,"KASILOF DIPNET",12,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8648",83072,"KASILOF DIPNET",1,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8649",83073,"KENAI",34,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8650",83074,"KENAI",36,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8651",83077,"KENAI",23,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8652",83078,"KASILOF DIPNET",2,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8653",83079,"KASILOF DIPNET",7,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8654",83080,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"8655",83083,"KENAI",3,0,0,0,0,0,0,"HARVEST REPORTED","JBER"
"8656",83084,"KASILOF DIPNET",7,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"8657",83085,"FISH CREEK",0,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8658",83085,"KASILOF DIPNET",50,0,0,3,0,6,0,"HARVEST REPORTED","WASILLA"
"8659",83087,"KENAI",35,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8660",83090,"KENAI",9,0,0,1,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"8661",83091,"KENAI",29,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8662",83092,"KENAI",13,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8663",83093,"KENAI",20,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"8664",83094,"KENAI",30,0,0,0,0,5,0,"HARVEST REPORTED","ANCHORAGE"
"8665",83095,"KENAI",18,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8666",83097,"KASILOF DIPNET",35,0,0,0,0,3,0,"HARVEST REPORTED","WASILLA"
"8667",83098,"KASILOF DIPNET",8,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8668",83098,"KENAI",9,0,0,0,0,1,0,"HARVEST REPORTED","ANCHORAGE"
"8669",83099,"KASILOF DIPNET",1,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8670",83100,"FISH CREEK",6,0,0,2,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8671",83103,"KENAI",18,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"8672",83108,"KENAI",18,0,0,3,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8673",83109,"KENAI",10,0,0,2,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8674",83110,"KASILOF DIPNET",16,0,0,2,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"8675",83111,"KASILOF DIPNET",11,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8676",83113,"FISH CREEK",35,0,2,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8677",83114,"FISH CREEK",23,0,2,2,0,0,0,"HARVEST REPORTED","WASILLA"
"8678",83115,"KASILOF DIPNET",19,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8679",83116,"KENAI",38,0,0,4,0,1,0,"HARVEST REPORTED","ANCHORAGE"
"8680",83117,"KENAI",38,0,0,0,0,8,2,"HARVEST REPORTED","ANCHORAGE"
"8681",83119,"KENAI",33,0,0,1,0,0,0,"HARVEST REPORTED","WASILLA"
"8682",83120,"KENAI",32,0,0,3,0,1,0,"HARVEST REPORTED","ANCHORAGE"
"8683",83121,"KASILOF DIPNET",35,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"8684",83122,"KENAI",20,0,1,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8685",83123,"KENAI",16,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8686",83124,"KASILOF DIPNET",12,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8687",83125,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","SOLDOTNA"
"8688",83128,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"8689",83129,"KASILOF DIPNET",11,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8690",83130,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8691",83131,"KASILOF DIPNET",15,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8692",83132,"KASILOF DIPNET",3,0,0,0,0,1,0,"HARVEST REPORTED","ANCHORAGE"
"8693",83132,"KENAI",12,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8694",83133,"KASILOF DIPNET",3,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"8695",83133,"KENAI",24,0,0,3,0,0,0,"HARVEST REPORTED","KENAI"
"8696",83134,"KASILOF DIPNET",4,0,0,0,0,0,2,"HARVEST REPORTED","WASILLA"
"8697",83134,"KENAI",0,0,0,0,0,0,2,"HARVEST REPORTED","WASILLA"
"8698",83135,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED","BIG LAKE"
"8699",83136,"FISH CREEK",3,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8700",83136,"KENAI",23,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8701",83137,"KENAI",34,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8702",83138,"KASILOF DIPNET",55,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8703",83139,"KENAI",32,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"8704",83140,"KASILOF DIPNET",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8705",83140,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8706",83142,"KENAI",6,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8707",83144,"KASILOF DIPNET",10,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8708",83144,"KENAI",19,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8709",83145,"KENAI",45,0,0,0,0,8,0,"HARVEST REPORTED","FAIRBANKS"
"8710",83147,"KENAI",17,0,0,0,0,3,0,"HARVEST REPORTED","NORTH POLE"
"8711",83148,"KASILOF DIPNET",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8712",83149,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","BIG LAKE"
"8713",83151,"KASILOF DIPNET",9,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8714",83153,"KENAI",25,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"8715",83155,"KENAI",30,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8716",83158,"FISH CREEK",1,0,0,0,0,0,0,"HARVEST REPORTED","JBER"
"8717",83158,"KASILOF DIPNET",23,0,0,0,0,0,0,"HARVEST REPORTED","JBER"
"8718",83159,"KENAI",20,0,0,6,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8719",83163,"KENAI",21,0,0,2,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8720",83165,"KENAI",32,0,0,0,0,8,0,"HARVEST REPORTED","WASILLA"
"8721",83167,"KENAI",19,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8722",83170,"KENAI",6,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8723",83171,"FISH CREEK",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8724",83172,"KENAI",20,0,0,0,0,0,0,"HARVEST REPORTED","GIRDWOOD"
"8725",83177,"KASILOF DIPNET",27,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8726",83180,"KENAI",45,0,0,2,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"8727",83181,"KENAI",6,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8728",83184,"KENAI",13,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8729",83186,"KASILOF DIPNET",21,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"8730",83188,"KASILOF DIPNET",9,0,0,8,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8731",83190,"KENAI",25,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8732",83193,"KENAI",37,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8733",83194,"KENAI",25,0,0,0,0,2,0,"HARVEST REPORTED","ANCHORAGE"
"8734",83195,"KENAI",39,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8735",83196,"KASILOF DIPNET",5,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8736",83197,"KASILOF DIPNET",35,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8737",83200,"KENAI",54,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8738",83201,"KASILOF DIPNET",10,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8739",83205,"KASILOF DIPNET",19,0,0,6,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8740",83207,"KENAI",12,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8741",83208,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8742",83209,"KENAI",24,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"8743",83210,"KASILOF DIPNET",2,0,0,0,0,0,1,"HARVEST REPORTED","JBER"
"8744",83211,"KASILOF DIPNET",54,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"8745",83213,"KENAI",44,0,0,3,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8746",83214,"KENAI",16,0,0,8,0,0,0,"HARVEST REPORTED","BARROW"
"8747",83216,"KENAI",12,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8748",83217,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8749",83219,"KASILOF DIPNET",16,0,0,0,0,1,0,"HARVEST REPORTED","ANCHORAGE"
"8750",83221,"KASILOF DIPNET",65,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8751",83222,"KASILOF DIPNET",10,0,0,0,0,0,1,"HARVEST REPORTED","WASILLA"
"8752",83223,"KENAI",7,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8753",83226,"KENAI",15,0,0,3,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8754",83229,"KASILOF DIPNET",12,0,0,1,0,1,0,"HARVEST REPORTED","ANCHORAGE"
"8755",83230,"KASILOF DIPNET",44,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8756",83232,"KASILOF DIPNET",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8757",83232,"KENAI",25,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8758",83233,"FISH CREEK",45,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8759",83234,"KASILOF DIPNET",6,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8760",83236,"KASILOF DIPNET",2,0,0,3,0,2,0,"HARVEST REPORTED","PALMER"
"8761",83237,"KASILOF DIPNET",17,0,0,0,0,0,1,"HARVEST REPORTED","WASILLA"
"8762",83239,"KASILOF DIPNET",42,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"8763",83241,"KENAI",14,0,0,2,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8764",83243,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8765",83246,"FISH CREEK",7,0,2,0,0,0,2,"HARVEST REPORTED","WASILLA"
"8766",83246,"KASILOF DIPNET",4,0,0,0,0,3,2,"HARVEST REPORTED","WASILLA"
"8767",83247,"UNKNOWN",3,0,0,0,0,0,1,"HARVEST REPORTED","WASILLA"
"8768",83248,"KASILOF DIPNET",2,0,0,0,0,0,0,"HARVEST REPORTED","HAINES"
"8769",83250,"KENAI",6,0,1,1,0,0,0,"HARVEST REPORTED","STERLING"
"8770",83254,"KASILOF DIPNET",6,0,0,0,0,0,2,"HARVEST REPORTED","CHUGIAK"
"8771",83255,"KENAI",3,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8772",83256,"KASILOF DIPNET",8,0,0,0,0,2,2,"HARVEST REPORTED","ANCHORAGE"
"8773",83257,"KASILOF DIPNET",5,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"8774",83259,"KENAI",26,0,0,10,0,0,0,"HARVEST REPORTED","PALMER"
"8775",83260,"KASILOF DIPNET",3,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8776",83261,"KENAI",14,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8777",83262,"KENAI",12,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8778",83263,"KASILOF DIPNET",25,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8779",83264,"KASILOF DIPNET",9,0,0,0,0,0,0,"HARVEST REPORTED","HOMER"
"8780",83266,"KASILOF DIPNET",23,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8781",83267,"KASILOF DIPNET",75,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8782",83273,"KASILOF DIPNET",65,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8783",83275,"KASILOF DIPNET",11,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"8784",83276,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"8785",83283,"KENAI",3,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8786",83285,"KASILOF DIPNET",56,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"8787",83286,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","SOLDOTNA"
"8788",83287,"KASILOF DIPNET",23,0,0,3,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"8789",83291,"KASILOF DIPNET",18,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"8790",83292,"KASILOF DIPNET",21,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8791",83299,"KASILOF DIPNET",10,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"8792",83301,"KENAI",12,0,0,3,0,0,0,"HARVEST REPORTED","WASILLA"
"8793",83302,"KASILOF DIPNET",19,0,0,6,0,1,0,"HARVEST REPORTED","PALMER"
"8794",83303,"KASILOF DIPNET",25,0,0,0,0,0,0,"HARVEST REPORTED","GIRDWOOD"
"8795",83304,"KASILOF DIPNET",6,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8796",83310,"KENAI",0,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"8797",83312,"KENAI",13,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8798",83314,"KASILOF DIPNET",10,0,0,0,0,0,2,"HARVEST REPORTED","PALMER"
"8799",83316,"KENAI",14,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8800",83317,"KASILOF DIPNET",55,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8801",83319,"KASILOF DIPNET",30,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8802",83321,"KASILOF DIPNET",18,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8803",83323,"KENAI",19,0,0,3,0,0,0,"HARVEST REPORTED","CHUGIAK"
"8804",83324,"KASILOF DIPNET",0,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8805",83324,"KENAI",17,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8806",83326,"KASILOF DIPNET",35,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"8807",83327,"KASILOF DIPNET",17,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8808",83328,"KENAI",110,0,0,3,0,1,0,"HARVEST REPORTED","ANCHORAGE"
"8809",83329,"KENAI",2,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8810",83330,"KENAI",18,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"8811",83331,"KENAI",16,0,0,2,0,0,0,"HARVEST REPORTED","GIRDWOOD"
"8812",83334,"KASILOF DIPNET",27,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8813",83335,"KASILOF DIPNET",9,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8814",83339,"KENAI",1,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8815",83341,"KASILOF DIPNET",25,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8816",83342,"KASILOF DIPNET",15,0,0,0,0,5,0,"HARVEST REPORTED","EAGLE RIVER"
"8817",83343,"KENAI",6,0,0,1,0,3,0,"HARVEST REPORTED","SOLDOTNA"
"8818",83344,"KASILOF DIPNET",20,0,0,0,0,0,0,"HARVEST REPORTED","KWETHLUK"
"8819",83345,"UNKNOWN",10,0,0,0,0,0,0,"HARVEST REPORTED","SEWARD"
"8820",83350,"KASILOF DIPNET",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8821",83355,"FISH CREEK",18,0,4,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8822",83356,"FISH CREEK",19,0,4,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8823",83358,"KASILOF DIPNET",1,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"8824",83359,"KASILOF DIPNET",18,0,0,0,0,0,1,"HARVEST REPORTED","KODIAK"
"8825",83360,"KASILOF DIPNET",1,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8826",83360,"KENAI",7,0,0,3,0,2,0,"HARVEST REPORTED","WASILLA"
"8827",83362,"KASILOF DIPNET",13,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"8828",83362,"KENAI",9,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"8829",83364,"KENAI",34,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"8830",83365,"KENAI",36,0,0,0,0,0,0,"HARVEST REPORTED","JUNEAU"
"8831",83366,"KASILOF DIPNET",0,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"8832",83367,"KENAI",11,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8833",83369,"KASILOF DIPNET",25,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"8834",83370,"KASILOF DIPNET",2,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8835",83371,"KASILOF DIPNET",4,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"8836",83373,"FISH CREEK",10,0,0,0,0,0,2,"HARVEST REPORTED","WASILLA"
"8837",83373,"KASILOF DIPNET",12,0,0,2,0,0,2,"HARVEST REPORTED","WASILLA"
"8838",83374,"KASILOF DIPNET",10,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"8839",83375,"FISH CREEK",3,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"8840",83375,"KENAI",6,0,0,2,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"8841",83376,"KENAI",1,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
