PERMIT,HARVDATE,LOCATION,POTS,SOAKTIME,SHRIMP,STATAREA,GALLONS_PER_POT,POT_DAYS,WEEK
12617,7/1/2017,PASSAGE CANAL,4,168,1.5,486033,0.5,28,26
12617,7/8/2017,PASSAGE CANAL,4,108,1,486033,0.5,18,27
12620,6/18/2017,CULROSS BAY,2,6,0.5,486033,0.5,0.5,25
12624,6/18/2017,SHOT GUN COVE,4,48,2,486033,0.5,8,25
12624,7/1/2017,SHOT GUN COVE,4,168,0.25,486033,0,28,26
12624,9/4/2017,SHOT GUN COVE,4,72,0.25,486033,0,12,36
12626,8/14/2017,NORTH CULROSS PASSAGE,4,160,4.5,486033,1,26.66666667,33
12626,8/15/2017,NORTH CULROSS PASSAGE,4,18,2.5,486033,0.5,3,33
12626,9/15/2017,NORTH CURLOSS PASSAGE,4,720,0,486033,0,120,37
12626,6/18/2017,WHITTIER WATERFALLS,4,5,0.1,486033,0,0.833333333,25
12626,6/22/2017,WHITTIER WATERFALLS,4,96,1.5,486033,0.5,16,25
12626,7/3/2017,WHITTIER WATERFALLS,4,192,3,486033,1,32,27
12626,6/25/2017,WHITTIER WATERFALLS,4,76,3,486033,1,12.66666667,26
12626,7/6/2017,WHITTIER WATERFALLS,4,76,2,486033,0.5,12.66666667,27
12626,7/10/2017,WHITTIER WATERFALLS,4,104,3.5,486033,1,17.33333333,28
12626,7/12/2017,WHITTIER WATERFALLS,4,48,2,486033,0.5,8,28
12626,7/21/2017,WHITTIER WATERFALLS,4,6,1.5,486033,0.5,1,29
12626,7/26/2017,WHITTIER WATERFALLS,4,144,3,486033,1,24,30
12626,7/29/2017,WHITTIER WATERFALLS,4,85,1.5,486033,0.5,14.16666667,30
12626,8/4/2017,WHITTIER WATERFALLS,4,140,4,486033,1,23.33333333,31
12630,8/6/2017,WHITTIER- PORT,4,5,0,486033,0,0.833333333,32
12639,6/28/2017,06/28 WHITTIER BAY,3,20,0.5,486033,0,2.5,26
12639,6/29/2017,06/29 WHITTIER BAY,2,9,0,486033,0,0.75,26
12641,9/1/2017,BLACKSTONE BAY,2,18,0,486033,0,1.5,35
12641,8/29/2017,CULROSS BAY,2,8,1,486033,0.5,0.666666667,35
12641,8/30/2017,CULROSS BAY,2,12,0,486033,0,1,35
12650,6/23/2017,COCHRAN BAY,4,13,2,486033,0.5,2.166666667,25
12650,7/1/2017,COCHRAN BAY,4,17,2,486033,0.5,2.833333333,26
12654,7/21/2017,CULROSS BAY,4,34,4,486033,1,5.666666667,29
12654,7/24/2017,CULROSS BAY,4,42,2,486033,0.5,7,30
12654,7/29/2017,CULROSS BAY,4,48,2,486033,0.5,8,30
12654,7/31/2017,CULROSS BAY,4,54,3,486033,1,9,31
12655,7/9/2017,LOGGING CAMP,4,28,2,486033,0.5,4.666666667,28
12655,7/10/2017,LOGGING CAMP,4,12,0.5,486033,0,2,28
12655,7/25/2017,LOGGING CAMP,4,48,1,486033,0.5,8,30
12660,6/24/2017,COCHRANE BAY,4,12,2,486033,0.5,2,25
12660,8/26/2017,CULROSS PASSAGE,4,12,2,486033,0.5,2,34
12665,6/21/2017,PASSAGE,4,5,0,486033,0,0.833333333,25
12665,6/22/2017,PASSAGE,4,8,1,486033,0.5,1.333333333,25
12681,8/9/2017,CULROSS PSG,4,11,3,486033,1,1.833333333,32
12682,7/14/2017,CULROSS PASSAGE,4,7,2,486033,0.5,1.166666667,28
12682,7/15/2017,CULROSS PASSAGE,4,14,2,486033,0.5,2.333333333,28
12682,7/29/2017,CULROSS PASSAGE,4,24,6,486033,1.5,4,30
12684,7/28/2017,CULROSS BAY,4,13,1,486033,0.5,2.166666667,30
12684,6/25/2017,CULROSS PASS ENTRANCE,4,28,2,486033,0.5,4.666666667,26
12684,6/26/2017,CULROSS PASS ENTRANCE,4,22,1,486033,0.5,3.666666667,26
12684,7/11/2017,CULROSS PASS ENTRANCE,4,25,2,486033,0.5,4.166666667,28
12684,7/29/2017,CULROSS PASS ENTRANCE,4,28,2,486033,0.5,4.666666667,30
12684,7/30/2017,CULROSS PASS ENTRANCE,4,26,1,486033,0.5,4.333333333,31
12687,7/23/2017,COCHRANE BAY,4,6,3,486033,1,1,30
12688,6/22/2017,BLACKSTONE BAY,3,20,0.3,486033,0,2.5,25
12688,7/1/2017,BLACKSTONE BAY,3,20,1.2,486033,0.5,2.5,26
12688,6/23/2017,COCHRANE BAY,3,21,0.4,486033,0,2.625,25
12697,9/10/2017,COCHRAN,2,24,0.5,486033,0.5,2,37
12697,9/11/2017,COCHRAN,2,24,0.5,486033,0.5,2,37
12697,9/12/2017,COCHRAN,2,12,0.5,486033,0.5,1,37
12699,8/5/2017,CULROSS PASSAGE,4,8,6,486033,1.5,1.333333333,31
12703,6/27/2017,BLACKSTONE,4,24,3,486033,1,4,26
12703,7/6/2017,BLACKSTONE,4,14,1,486033,0.5,2.333333333,27
12704,7/1/2017,SUPRISE COVE,3,8,0.1,486033,0,1,26
12704,7/2/2017,SUPRISE COVE,3,8,0,486033,0,1,27
12709,6/24/2017,COCHRANE BAY,4,48,3,486033,1,8,25
12709,8/18/2017,COCHRANE BAY,4,8,1,486033,0.5,1.333333333,33
12718,7/19/2017,PASSAGE CANAL,4,24,15,486033,4,4,29
12718,7/20/2017,PASSAGE CANAL,4,24,10,486033,2.5,4,29
12718,7/21/2017,PASSAGE CANAL,4,24,13,486033,3.5,4,29
12718,7/22/2017,PASSAGE CANAL,4,24,10,486033,2.5,4,29
12720,6/12/2017,COCHRANE BAY,4,24,1.5,486033,0.5,4,24
12720,6/20/2017,COCHRANE BBAY,4,13,1,486033,0.5,2.166666667,25
12727,6/7/2017,BLACKSTONE BAY,4,12,3,486033,1,2,23
12727,7/16/2017,BLACKSTONE BAY,4,,0,486033,0,,29
12728,8/18/2017,COCHRAN BAY,4,12,1,486033,0.5,2,33
12730,8/15/2017,WHITTIER BAY,4,32,0.5,486033,0,5.333333333,33
12735,8/19/2017,COCHRANE BAY,4,10,1,486033,0.5,1.666666667,33
12735,6/24/2017,CULROSS BAY,4,8,2.5,486033,0.5,1.333333333,25
12735,6/25/2017,CULROSS BAY,4,14,2,486033,0.5,2.333333333,26
12735,7/8/2017,CULROSS BAY,4,12,3,486033,1,2,27
12735,7/9/2017,CULROSS BAY,4,8,1,486033,0.5,1.333333333,28
12735,7/22/2017,CULROSS BAY,4,16,2,486033,0.5,2.666666667,29
12735,7/23/2017,CULROSS BAY,4,18,2,486033,0.5,3,30
12735,7/24/2017,CULROSS BAY,4,12,2,486033,0.5,2,30
12735,8/4/2017,CULROSS BAY,4,10,2,486033,0.5,1.666666667,31
12735,8/20/2017,CULROSS BAY,4,12,3,486033,1,2,34
12735,8/21/2017,CULROSS BAY,4,12,2,486033,0.5,2,34
12739,6/23/2017,WHITTIER HEAD OF BAY,1,4,0,486033,0,0.166666667,25
12743,6/24/2017,NORTH CULROSS PASS,3,8,1,486033,0.5,1,25
12744,8/25/2017,BLACKSTONE BAY,4,8,0.3,486033,0,1.333333333,34
12744,8/17/2017,COLROSE  BAY,4,6,0.5,486033,0,1,33
12754,4/23/2017,PASSAGE CANAL,4,10,1.5,486033,0.5,1.666666667,17
12754,4/24/2017,PASSAGE CANAL,4,9,1,486033,0.5,1.5,17
12754,4/25/2017,PASSAGE CANAL,4,12,1,486033,0.5,2,17
12758,6/10/2017,WHITTIER WATERFALL,4,24,3,486033,1,4,23
12758,6/12/2017,WHITTIER WATERFALL,4,48,2,486033,0.5,8,24
12758,6/13/2017,WHITTIER WATERFALL,4,24,3,486033,1,4,24
12758,6/15/2017,WHITTIER WATERFALL,4,48,3,486033,1,8,24
12758,7/4/2017,WHITTIER WATERFALL,4,24,3,486033,1,4,27
12758,7/8/2017,WHITTIER WATERFALL,4,48,3,486033,1,8,27
12764,6/24/2017,BLACKSTONE BAY,4,12,1,486033,0.5,2,25
12764,7/22/2017,COCHRANE BAY,4,12,1,486033,0.5,2,29
12765,9/2/2017,COCHRANE BAY,4,5,0.5,486033,0,0.833333333,35
12766,6/24/2017,WHITTIER HARBOR,2,5,0.1,486033,0,0.416666667,25
12770,6/25/2017,PASSAGE CANAL,4,5,0,486033,0,0.833333333,26
12770,7/4/2017,PASSAGE CANAL,4,5,0,486033,0,0.833333333,27
12772,6/24/2017,WHITTIER FALLS,4,8,1,486033,0.5,1.333333333,25
12775,6/24/2017,ENTRY OF CULROSE PASSAGE,4,15,3,486033,1,2.5,25
12775,7/2/2017,ENTRY OF CULROSE PASSAGE,4,20,2,486033,0.5,3.333333333,27
12775,7/3/2017,ENTRY OF CULROSE PASSAGE,4,20,2,486033,0.5,3.333333333,27
12776,7/22/2017,COCHRANE,4,12,2,486033,0.5,2,29
12776,7/23/2017,COCHRANE,4,12,2,486033,0.5,2,30
12782,7/1/2017,CULROSS PASSAGE,4,16,1,486033,0.5,2.666666667,26
12782,7/2/2017,CULROSS PASSAGE,4,24,1,486033,0.5,4,27
12782,6/24/2017,PASSAGE CANAL,4,6,2,486033,0.5,1,25
12794,6/25/2017,CULROSS BAY,3,38,1,486033,0.5,4.75,26
12803,7/3/2017,WHITTIER,2,72,1,486033,0.5,6,27
12804,6/26/2017,PASSAGE CANAL,4,8,0.25,486033,0,1.333333333,26
12809,7/28/2017,PASSAGE CANAL,2,24,1,486033,0.5,2,30
12809,8/4/2017,PASSAGE CANAL,2,24,1,486033,0.5,2,31
12809,8/6/2017,PASSAGE CANAL,2,24,0,486033,0,2,32
12811,6/17/2017,PASSAGE CANAL ROOKERY,2,6,0.01,486033,0,0.5,24
12811,7/17/2017,SHOTGUN COVE ENTRANCE,2,5,0.01,486033,0,0.416666667,29
12819,6/25/2017,BLACK STONE BAY,3,10,2,486033,0.5,1.25,26
12819,6/26/2017,BLACK STONE BAY,3,7,1,486033,0.5,0.875,26
12819,7/4/2017,CHOCRANE BAY,3,10,2,486033,0.5,1.25,27
12820,7/6/2017,CULROSS PASSAGE,4,8,1,486033,0.5,1.333333333,27
12820,7/7/2017,CULROSS PASSAGE,4,6,1,486033,0.5,1,27
12827,6/25/2017,COCHRANE BAY,4,48,3.5,486033,1,8,26
12827,7/3/2017,COCHRANE BAY,4,24,1.5,486033,0.5,4,27
12827,7/4/2017,COCHRANE BAY,4,24,2,486033,0.5,4,27
12827,7/23/2017,SHOTGUN COVE,4,24,1.5,486033,0.5,4,30
12854,6/30/2017,BLACKSTONE BAY,4,99,2,486033,0.5,16.5,26
12854,7/5/2017,BLACKSTONE BAY,4,99,3,486033,1,16.5,27
12854,7/7/2017,BLACKSTONE BAY,4,48,3,486033,1,8,27
12854,7/10/2017,BLACKSTONE BAY,4,72,3,486033,1,12,28
12854,7/12/2017,BLACKSTONE BAY,4,48,2,486033,0.5,8,28
12854,7/17/2017,BLACKSTONE BAY,4,96,3,486033,1,16,29
12854,7/24/2017,BLACKSTONE BAY,4,,3,486033,1,,30
12854,7/26/2017,BLACKSTONE BAY,4,48,3,486033,1,8,30
12854,7/31/2017,BLACKSTONE BAY,4,96,4,486033,1,16,31
12854,8/3/2017,BLACKSTONE BAY,4,72,4,486033,1,12,31
12854,8/7/2017,BLACKSTONE BAY,4,72,4,486033,1,12,32
12854,8/9/2017,BLACKSTONE BAY,4,24,1,486033,0.5,4,32
12854,8/16/2017,BLACKSTONE BAY,4,96,4,486033,1,16,33
12854,8/22/2017,BLACKSTONE BAY,4,96,3,486033,1,16,34
12862,6/29/2017,BLACKSTONE,2,8,0.25,486033,0,0.666666667,26
12863,5/27/2017,SURPRISE COVE,2,8,0.5,486033,0.5,0.666666667,21
12863,5/28/2017,SURPRISE COVE,2,9,0.75,486033,0.5,0.75,22
12865,7/7/2017,BLACKSTONE BAY,4,18,1,486033,0.5,3,27
12865,8/1/2017,BLACKSTONE BAY,4,12,1,486033,0.5,2,31
12866,7/28/2017,CULROSS BAY,2,24,1.5,486033,1,2,30
12866,7/29/2017,CULROSS BAY,4,12,1,486033,0.5,2,30
12866,7/30/2017,CULROSS BAY,4,24,2,486033,0.5,4,31
12866,8/3/2017,CULROSS BAY,4,48,1.5,486033,0.5,8,31
12866,8/4/2017,CULROSS BAY,4,12,2,486033,0.5,2,31
12866,8/6/2017,CULROSS BAY,4,24,2,486033,0.5,4,32
12866,7/17/2017,CULROSS BAY,2,24,2,486033,1,2,29
12866,7/8/2017,CULROSS PASSAGE,4,12,3,486033,1,2,27
12870,7/8/2017,CULL ROSS PASSAGE,4,18,3,486033,1,3,27
12870,7/9/2017,CULL ROSS PASSAGE,4,18,3,486033,1,3,28
12877,4/3/2017,WEST SIDE CULROSE ISLAND,2,6,0,486033,0,0.5,14
12880,8/5/2017,BLACKSTONE BAY (MOUTH),2,12,0.5,486033,0.5,1,31
12886,6/20/2017,COCHRANE BAY,4,14,0.1,486033,0,2.333333333,25
12886,6/21/2017,COCHRANE BAY,4,6,0.1,486033,0,1,25
12897,7/25/2017,"SHOTGUN COVE, WHITTIER",2,24,0.5,486033,0.5,2,30
12898,7/1/2017,BLACKSTONE BAY,4,7,0.1,486033,0,1.166666667,26
12898,7/14/2017,BLACKSTONE BAY,4,20,2,486033,0.5,3.333333333,28
12904,6/15/2017,BLACKSTONE BAY,2,12,0.25,486033,0,1,24
12910,6/2/2017,COCHRANE BAY,3,16,1,486033,0.5,2,22
12913,7/15/2017,PASSAGE CANAL,4,12,1,486033,0.5,2,28
12933,7/29/2017,BLACKSTONE BAY,2,24,0.3,486033,0,2,30
12933,7/15/2017,COCHRAIN BAY,1,32,0.3,486033,0.5,1.333333333,28
12933,7/22/2017,COCHRAIN BAY,2,24,0.3,486033,0,2,29
12933,8/8/2017,COCHRAIN BAY,2,8,0,486033,0,0.666666667,32
12933,8/18/2017,N. CULROSS PASSAGE,2,8,0,486033,0,0.666666667,33
12933,8/5/2017,POE BAY,2,22,0,486033,0,1.833333333,31
12933,8/26/2017,SHOTGUN COVE,2,20,0.3,486033,0,1.666666667,34
12939,7/6/2017,BLACKSTONE BAY,2,4,1,486033,0.5,0.333333333,27
12944,8/25/2017,POE BAY,4,12,1,486033,0.5,2,34
12947,6/26/2017,CULROSS PASSAGE,3,12,2,486033,0.5,1.5,26
12951,6/15/2017,PASSAGE CANAL,4,12,1,486033,0.5,2,24
12962,7/3/2017,BLACK STONE,4,6,2,486033,0.5,1,27
12962,7/4/2017,BLACK STONE,4,12,3,486033,1,2,27
12962,7/8/2017,CULROSS,4,8,1,486033,0.5,1.333333333,27
12964,7/16/2017,BLACKSTONE BAY,4,9,0.5,486033,0,1.5,29
12966,7/7/2017,PASSAGE CANNEL,4,48,6,486033,1.5,8,27
12966,7/14/2017,PASSAGE CANNEL,4,40,5,486033,1.5,6.666666667,28
12966,7/21/2017,PASSAGE CANNEL,4,48,6,486033,1.5,8,29
12966,7/28/2017,PASSAGE CANNEL,4,24,5,486033,1.5,4,30
12966,8/4/2017,PASSAGE CANNEL,4,40,7,486033,2,6.666666667,31
12966,8/15/2017,PASSAGE CANNEL,4,40,6,486033,1.5,6.666666667,33
12977,7/9/2017,COCHRAN BAY,4,24,5,486033,1.5,4,28
12981,7/10/2017,BLACKSTONE BAY,4,6,0,486033,0,1,28
12981,7/17/2017,BLACKSTONE BAY,4,10,0.2,486033,0,1.666666667,29
12981,8/1/2017,PASSAGE CANAL,4,7,0.2,486033,0,1.166666667,31
12994,9/12/2017,COCHRAN,4,12,0.3,486033,0,2,37
13004,7/3/2017,PASSAGE CANAL,1,12,0.1,486033,0,0.5,27
13004,7/15/2017,PASSAGE CANAL,1,16,0.3,486033,0.5,0.666666667,28
13005,7/12/2017,BLACKSTONE,2,8,2,486033,1,0.666666667,28
13006,7/11/2017,PASSAGE CANAL,3,4,1,486033,0.5,0.5,28
13012,6/20/2017,PASSAGE CANAL,3,10,1.5,486033,0.5,1.25,25
13015,7/13/2017,BLACKSTONE,4,24,2,486033,0.5,4,28
13015,7/15/2017,PASSAGE CANAL,4,24,1,486033,0.5,4,28
13016,7/15/2017,BLACKSTONE BAY,4,12,5,486033,1.5,2,28
13016,7/16/2017,BLACKSTONE BAY,4,24,7,486033,2,4,29
13018,7/16/2017,BLACKSTONE BAY NORTH WEST SHORE,4,50,1,486033,0.5,8.333333333,29
13018,7/25/2017,COCHRANE POINT WEST,4,34,2,486033,0.5,5.666666667,30
13018,8/15/2017,COCHRANE POINT WEST,1,24,1,486033,1,1,33
13018,7/15/2017,CULROSS PASSAGE MID EAST,4,24,1,486033,0.5,4,28
13018,7/22/2017,CULROSS PASSAGE MID EAST,4,58,2,486033,0.5,9.666666667,29
13019,7/13/2017,BLACKSTONE,4,3,3,486033,1,0.5,28
13019,7/15/2017,BLACKSTONE,4,3,4,486033,1,0.5,28
13035,7/16/2017,COCHRAN BAY,1,24,0,486033,0,1,29
13037,7/15/2017,BLACKSTONE BAY ENTRANCE,2,8,2,486033,1,0.666666667,28
13041,7/21/2017,COCHRANE BAY,4,8,1,486033,0.5,1.333333333,29
13047,7/15/2017,PASSAGE CANAL,2,15,1,486033,0.5,1.25,28
13047,8/30/2017,PASSAGE CANAL,2,12,1,486033,0.5,1,35
13047,9/5/2017,PASSAGE CANAL,2,14,1,486033,0.5,1.166666667,36
13047,9/8/2017,PASSAGE CANAL,2,10,1,486033,0.5,0.833333333,36
13053,7/15/2017,BLACKSTONE BAY,4,6,1,486033,0.5,1,28
13054,7/16/2017,BLACKSTONE BAY,3,10,0.1,486033,0,1.25,29
13054,7/17/2017,DECISION POINT,3,14,0.1,486033,0,1.75,29
13055,7/22/2017,BLACKSTONE BAY,3,6,0,486033,0,0.75,29
13059,7/2/2017,BLACKSTONE,3,4,0.25,486033,0,0.5,27
13061,7/24/2017,COLROSS PASS,4,8,1,486033,0.5,1.333333333,30
13063,7/30/2017,BLACKSTONE BAY,4,5,1,486033,0.5,0.833333333,31
13063,8/1/2017,BLACKSTONE BAY,4,48,2,486033,0.5,8,31
13063,8/4/2017,BLACKSTONE BAY,4,76,2,486033,0.5,12.66666667,31
13063,8/12/2017,BLACKSTONE BAY,4,5,1,486033,0.5,0.833333333,32
13063,8/27/2017,BLACKSTONE BAY,4,42,1,486033,0.5,7,35
13069,7/17/2017,COCHRANE BAY,4,12,2,486033,0.5,2,29
13085,7/23/2017,PT. COCHRANE,4,6,2,486033,0.5,1,30
13085,7/27/2017,PT. COCHRANE,4,24,0.5,486033,0,4,30
13096,8/15/2017,WHITTIER,2,96,0.25,486033,0,8,33
13104,6/24/2017,BLACK STONE,4,12,2,486033,0.5,2,25
13106,5/26/2017,CULROSS PASSAGE,4,8,4,486033,1,1.333333333,21
13106,7/28/2017,CULROSS PASSAGE,4,12,4,486033,1,2,30
13108,7/8/2017,MOUTH OF COCHRANE BAY,4,6,2,486033,0.5,1,27
13108,7/22/2017,MOUTH OF COCHRANE BAY,4,8,3,486033,1,1.333333333,29
13108,8/4/2017,MOUTH OF COCHRANE BAY,4,10,3,486033,1,1.666666667,31
13108,9/2/2017,MOUTH OF COCHRANE BAY,4,10,2,486033,0.5,1.666666667,35
13111,7/22/2017,BLACKSTONE BAY,4,19,5,486033,1.5,3.166666667,29
13111,7/27/2017,"WHITTIER, N SIDE",4,120,4,486033,1,20,30
13111,7/30/2017,"WHITTIER, N SIDE",4,70,2,486033,0.5,11.66666667,31
13111,8/17/2017,"WHITTIER, N SIDE",4,200,1.75,486033,0.5,33.33333333,33
13111,9/9/2017,"WHITTIER, N SIDE",4,200,0.5,486033,0,33.33333333,36
13119,7/29/2017,COCHRANE BAY,2,4,1,486033,0.5,0.333333333,30
13130,7/23/2017,BLACKSTONE BAY,6,7,0,486033,0,1.75,30
13134,8/5/2017,WHITTIER COCHRANE BAY,4,6,2,486033,0.5,1,31
13137,7/26/2017,CULROSS PASSAGE,4,36,3,486033,1,6,30
13137,8/12/2017,CULROSS PASSAGE,4,12,1.5,486033,0.5,2,32
13137,8/13/2017,CULROSS PASSAGE,4,12,1.25,486033,0.5,2,33
13137,8/19/2017,CULROSS PASSAGE,4,20,2,486033,0.5,3.333333333,33
13142,7/29/2017,POE BAY,4,18,1,486033,0.5,3,30
13142,7/30/2017,POE BAY,4,24,1,486033,0.5,4,31
13142,8/5/2017,POE BAY,4,18,1,486033,0.5,3,31
13142,8/6/2017,POE BAY,4,24,1,486033,0.5,4,32
13147,8/6/2017,COCHRANE BAY,5,40,14,486033,3,8.333333333,32
13151,7/27/2017,BLACKSTONE BAY,4,4,0.5,486033,0,0.666666667,30
13151,7/31/2017,PASSAGE CANAL,4,4,1,486033,0.5,0.666666667,31
13154,8/4/2017,COCHRANE BAY,2,4,0.5,486033,0.5,0.333333333,31
13154,8/5/2017,COCHRANE BAY,2,12,1,486033,0.5,1,31
13154,8/6/2017,COCHRANE BAY,2,24,2,486033,1,2,32
13154,8/7/2017,COCHRANE BAY,2,24,1,486033,0.5,2,32
13162,7/28/2017,BLACKSTONE BAY,4,20,3,486033,1,3.333333333,30
13162,7/30/2017,COCHRANE BAY,4,28,0.25,486033,0,4.666666667,31
13162,7/29/2017,DECISION PT,4,12,1,486033,0.5,2,30
13174,7/15/2017,BLACKSTONE BAY,2,8,0,486033,0,0.666666667,28
13175,7/29/2017,PASSAGE CANAL,4,11,0.1,486033,0,1.833333333,30
13178,8/20/2017,PASSAGE FALLS,4,8,0.5,486033,0,1.333333333,34
13198,7/10/2017,WHITTIER HARBOR,4,6,0.5,486033,0,1,28
13219,8/5/2017,CULROSS PASSAGE,4,12,2,486033,0.5,2,31
13222,8/4/2017,PASSAGE CANAL,3,40,0,486033,0,5,31
13231,8/5/2017,CROCKLIN BAY,3,6,1.3,486033,0.5,0.75,31
13232,8/5/2017,BLACK STONE,3,20,0,486033,0,2.5,31
13239,7/24/2017,BLACK STONE BAY,2,24,0.5,486033,0.5,2,30
13239,9/1/2017,BLACK STONE BAY,2,24,0.5,486033,0.5,2,35
13240,8/11/2017,BLACKSTONE BAY,4,18,5,486033,1.5,3,32
13240,8/12/2017,BLACKSTONE BAY,4,17,2,486033,0.5,2.833333333,32
13245,8/19/2017,SHOT GUN COVE,2,4,1,486033,0.5,0.333333333,33
13245,8/26/2017,SHOT GUN COVE,2,12,3,486033,1.5,1,34
13245,8/6/2017,SHOT GUN COVE 6 SHRIMP TOTAL,2,9,0,486033,0,0.75,32
13252,8/5/2017,DECISION POINT,2,12,0.1,486033,0,1,31
13256,7/12/2017,PT COCHRANE,3,10,1,486033,0.5,1.25,28
13256,7/13/2017,PT COCHRANE,3,14,1.5,486033,0.5,1.75,28
13256,7/14/2017,PT COCHRANE,3,16,1,486033,0.5,2,28
13256,7/22/2017,PT COCHRANE,4,14,2.5,486033,0.5,2.333333333,29
13256,7/23/2017,PT COCHRANE,4,16,1.5,486033,0.5,2.666666667,30
13256,7/29/2017,PT COCHRANE,4,14,1.5,486033,0.5,2.333333333,30
13256,8/6/2017,PT COCHRANE,4,14,2.5,486033,0.5,2.333333333,32
13256,8/14/2017,PT COCHRANE,4,16,2,486033,0.5,2.666666667,33
13258,8/8/2017,COCHRANE BAY,4,24,4,486033,1,4,32
13259,8/5/2017,WHITTIER,3,12,0,486033,0,1.5,31
13261,8/15/2017,OUTSIDE SHOUP BAYT,2,24,0.2,486033,0,2,33
13269,8/12/2017,COCHRANE BAY,3,6,0.5,486033,0,0.75,32
13276,8/21/2017,CULROSS ISLAND,2,12,0.001,486033,0,1,34
13279,9/2/2017,BLACKSTONE BAY,4,12,7,486033,2,2,35
13279,9/3/2017,BLACKSTONE BAY,4,12,2,486033,0.5,2,36
13301,8/16/2017,COCHRANE BAY,4,12,5,486033,1.5,2,33
13330,8/19/2017,CULROSS PASSAGE,2,8,1,486033,0.5,0.666666667,33
13333,8/19/2017,FINGER COVE,4,24,2,486033,0.5,4,33
13336,8/21/2017,COCHRAN BAY,4,12,2,486033,0.5,2,34
13336,8/22/2017,COCHRAN BAY,4,4,2,486033,0.5,0.666666667,34
13336,8/23/2017,COCHRAN BAY,4,2,2,486033,0.5,0.333333333,34
13338,9/9/2017,BLACKSTONE BAY (2) / PT. COCHRANE (1),3,5,0.5,486033,0,0.625,36
13342,8/28/2017,PASSAGE CANEL,4,48,1,486033,0.5,8,35
13345,8/26/2017,COCHRINE BAY,2,3,0,486033,0,0.25,34
13350,9/10/2017,COCHRAN,4,12,0,486033,0,2,37
13351,8/26/2017,PASSAGE CANAL,4,4,1,486033,0.5,0.666666667,34
13354,8/20/2017,COCHRANE BAY,4,5,1,486033,0.5,0.833333333,34
13357,8/25/2017,"BLACK STONE BAY, BLACK STONE POINT",4,4,0.25,486033,0,0.666666667,34
13359,9/9/2017,COCHRANE BAY,2,12,0,486033,0,1,36
13362,9/2/2017,BLACKSTONE BAY,4,4,1,486033,0.5,0.666666667,35
13376,9/10/2017,CULROSS,1,14,0,486033,0,0.583333333,37
13377,9/12/2017,WHITTIER,1,2,0,486033,0,0.083333333,37
1104,7/16/2017,PIGOT BAY,3,24,3,486034,1,3,29
1209,8/5/2017,ESTHER PASSAGE,4,20,1,486034,0.5,3.333333333,31
1513,8/5/2017,PIGOT,4,14,3.5,486034,1,2.333333333,31
1513,8/6/2017,PIGOT,4,18,3,486034,1,3,32
10012,7/30/2017,WELLS PASSAGE,4,24,3,486034,1,4,31
10012,7/31/2017,WELLS PASSAGE,4,24,2,486034,0.5,4,31
10016,8/21/2017,IN FRONT OF GOLDEN UP PORT WELLS,4,4,4,486034,1,0.666666667,34
10024,4/29/2017,ESTHER BAY,4,12,1,486034,0.5,2,17
10024,4/29/2017,ESTHER PASSAGE,4,5,1.5,486034,0.5,0.833333333,17
10024,4/28/2017,PORT WELLS/GOLDEN,4,4,0.5,486034,0,0.666666667,17
10035,4/16/2017,PIGET POINT,4,16,1,486034,0.5,2.666666667,16
10037,6/19/2017,PIGOT,4,18,2,486034,0.5,3,25
10037,6/20/2017,PIGOT,4,24,3,486034,1,4,25
10037,6/21/2017,PIGOT,4,19,4,486034,1,3.166666667,25
10040,6/23/2017,BETTLES,4,12,2.5,486034,0.5,2,25
10040,7/11/2017,BETTLES,4,12,3.5,486034,1,2,28
10040,7/12/2017,BETTLES,4,15,2,486034,0.5,2.5,28
10040,5/17/2017,HOBO,2,2,0.5,486034,0.5,0.166666667,20
10040,5/18/2017,HOBO,2,10,0.5,486034,0.5,0.833333333,20
10041,4/16/2017,PIGOT BAY,4,24,2,486034,0.5,4,16
10041,4/18/2017,PIGOT BAY,4,12,1.5,486034,0.5,2,16
10041,6/20/2017,PIGOT BAY,4,4,0.5,486034,0,0.666666667,25
10043,8/4/2017,ESTER ROCK,2,12,1,486034,0.5,1,31
10043,8/6/2017,ESTER ROCK,2,12,1,486034,0.5,1,32
10045,8/4/2017,PIGGOT BAY,4,72,2,486034,0.5,12,31
10045,7/27/2017,PIGOT POINT,4,48,2,486034,0.5,8,30
10045,7/29/2017,PIGOT POINT,4,48,2,486034,0.5,8,30
10045,7/31/2017,PIGOT POINT,4,36,3,486034,1,6,31
10045,8/2/2017,PIGOT POINT,4,48,2,486034,0.5,8,31
10045,8/7/2017,PIGOT POINT,4,72,2,486034,0.5,12,32
10045,8/9/2017,PIGOT POINT,3,48,2,486034,0.5,6,32
10045,8/14/2017,PIGOT POINT,3,120,2,486034,0.5,15,33
10045,8/25/2017,PIGOT POINT,2,48,1,486034,0.5,4,34
10045,8/28/2017,PIGOT POINT,2,72,2,486034,1,6,35
10045,9/6/2017,PIGOT POINT,4,72,2,486034,0.5,12,36
10052,5/14/2017,HUMMER BAY,3,15,3,486034,1,1.875,20
10054,4/18/2017,GOLDEN,4,14,3,486034,1,2.333333333,16
10054,4/19/2017,GOLDEN,4,12,3,486034,1,2,16
10054,4/20/2017,GOLDEN,4,12,2,486034,0.5,2,16
10054,7/7/2017,GOLDEN,4,12,2,486034,0.5,2,27
